qoi_label,case_id,mesh_level,required_time_windows_s,required_mesh_family,exact_label_formula_sign_basis_required,same_qoi_rule,observed_artifact_status,existing_artifact_path,same_label_mesh_family_row_exists,accepted_same_label_gci_row_exists,generation_or_sampling_executed_in_this_row,ready_for_mesh_gci_uq,next_required_action,source_paths
mdot_exchange_positive_outward_proxy_kg_s,salt_2,medium,"7914,7915,7916",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
mdot_exchange_positive_outward_proxy_kg_s,salt_2,fine,"7914,7915,7916",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
mdot_exchange_positive_outward_proxy_kg_s,salt_3,coarse,"7617,7618,7619",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",coarse_target_window_temporal_qoi_exists_not_mesh_family,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
mdot_exchange_positive_outward_proxy_kg_s,salt_3,medium,"7617,7618,7619",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
mdot_exchange_positive_outward_proxy_kg_s,salt_3,fine,"7617,7618,7619",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
mdot_exchange_positive_outward_proxy_kg_s,salt_4,coarse,"9999,10000,10001",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",coarse_target_window_temporal_qoi_exists_not_mesh_family,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
mdot_exchange_positive_outward_proxy_kg_s,salt_4,medium,"9999,10000,10001",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
mdot_exchange_positive_outward_proxy_kg_s,salt_4,fine,"9999,10000,10001",V_recirc_mdot_exchange_tau_recirc,"surface integral of max(rho * U dot n_outward, 0) over the trusted exchange interface; positive is outward from the recirculation CV","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_2,coarse,"7914,7915,7916",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",coarse_target_window_temporal_qoi_exists_not_mesh_family,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_2,medium,"7914,7915,7916",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_2,fine,"7914,7915,7916",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_3,coarse,"7617,7618,7619",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",coarse_target_window_temporal_qoi_exists_not_mesh_family,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_3,medium,"7617,7618,7619",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_3,fine,"7617,7618,7619",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_4,coarse,"9999,10000,10001",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",coarse_target_window_temporal_qoi_exists_not_mesh_family,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_4,medium,"9999,10000,10001",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
tau_recirc_proxy_s,salt_4,fine,"9999,10000,10001",V_recirc_mdot_exchange_tau_recirc,proxy residence time from recirculation CV inventory divided by the same positive-outward exchange flux basis; no alternative flux label may be substituted,"exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
wall_core_bulk_temperature_contrast_K,salt_2,coarse,"7914,7915,7916",upcomer_exchange_heat_loss_fields,"same-mask wall/core/bulk temperature contrast in K; wall, core, and bulk averaging weights must match the target-window temporal UQ rows","exact label, formula, sign convention, geometry mask, time window, and source family",coarse_target_window_temporal_qoi_exists_not_mesh_family,work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
wall_core_bulk_temperature_contrast_K,salt_2,medium,"7914,7915,7916",upcomer_exchange_heat_loss_fields,"same-mask wall/core/bulk temperature contrast in K; wall, core, and bulk averaging weights must match the target-window temporal UQ rows","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
wall_core_bulk_temperature_contrast_K,salt_2,fine,"7914,7915,7916",upcomer_exchange_heat_loss_fields,"same-mask wall/core/bulk temperature contrast in K; wall, core, and bulk averaging weights must match the target-window temporal UQ rows","exact label, formula, sign convention, geometry mask, time window, and source family",missing_same_label_sampled_qoi_artifact_for_mesh_level,,false,false,false,false,"claim compute-node extraction/generation row for this exact QOI, case, mesh level, time window, geometry mask, sign convention, and source family",work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_same_label_mesh_family_inventory_and_generation_contract/generation_contract.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_target_plus_same_qoi_harvest/target_plus_qoi_rows.csv;work_products/2026-07/2026-07-22/2026-07-22_s13_upcomer_exchange_qwall_mesh_gci_uq_gate/qwall_exchange_mesh_gci_gate_matrix.csv
