case_id,variant_id,sensor_source,sensor,kind,score_status_current,score_included_current,predicted_K,target_K,error_K,prediction_source_segment,prediction_source_fraction,blocker_or_caveat
salt_2,F0_current_fluid_sources,experimental_fluid_validation,TW8,TW,provisional_diagnostic_score_allowed,yes,485.917036271,450.32,35.5970362706,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,experimental_fluid_validation,TW9,TW,provisional_diagnostic_score_allowed,yes,485.456310232,450.67,34.7863102319,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TP1,TP,provisional_diagnostic_score_allowed,yes,449.326287957,453.26,-3.93371204266,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TP2,TP,blocked_current_fluid_registry_off_path,no,,446.63,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_2,F1_heater_only,experimental_fluid_validation,TP3,TP,provisional_diagnostic_score_allowed,yes,457.383577915,446.67,10.7135779154,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TP4,TP,provisional_diagnostic_score_allowed,yes,456.869316289,449.74,7.12931628889,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TP5,TP,provisional_diagnostic_score_allowed,yes,456.163457212,451.64,4.52345721198,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TP6,TP,provisional_diagnostic_score_allowed,yes,455.654558153,456.72,-1.06544184667,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW1,TW,provisional_diagnostic_score_allowed,yes,448.004966855,443.86,4.14496685541,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,389.74,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_2,F1_heater_only,experimental_fluid_validation,TW11,TW,provisional_diagnostic_score_allowed,yes,448.710361592,448.41,0.300361592287,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW2,TW,provisional_diagnostic_score_allowed,yes,447.590170251,445.08,2.51017025113,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW3,TW,provisional_diagnostic_score_allowed,yes,447.409844535,443.57,3.83984453512,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW4,TW,provisional_diagnostic_score_allowed,yes,449.403848411,445.49,3.91384841077,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW5,TW,provisional_diagnostic_score_allowed,yes,451.591637798,471.69,-20.0983622024,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW6,TW,provisional_diagnostic_score_allowed,yes,454.022356017,467.02,-12.9976439829,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW7,TW,provisional_diagnostic_score_allowed,yes,455.932256415,453.23,2.70225641504,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW8,TW,provisional_diagnostic_score_allowed,yes,454.726858386,450.32,4.40685838579,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F1_heater_only,experimental_fluid_validation,TW9,TW,provisional_diagnostic_score_allowed,yes,454.299262456,450.67,3.6292624563,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TP1,TP,provisional_diagnostic_score_allowed,yes,495.391866868,465.81,29.5818668677,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TP2,TP,blocked_current_fluid_registry_off_path,no,,458.52,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TP3,TP,provisional_diagnostic_score_allowed,yes,501.770079512,459.32,42.450079512,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TP4,TP,provisional_diagnostic_score_allowed,yes,501.206488619,462.57,38.6364886195,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TP5,TP,provisional_diagnostic_score_allowed,yes,501.614764454,463.65,37.9647644538,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TP6,TP,provisional_diagnostic_score_allowed,yes,501.051804343,466.47,34.5818043431,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW1,TW,provisional_diagnostic_score_allowed,yes,493.713447223,455,38.7134472226,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,399.09,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW11,TW,provisional_diagnostic_score_allowed,yes,494.518604835,460.55,33.9686048346,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW2,TW,provisional_diagnostic_score_allowed,yes,493.226206485,456.08,37.1462064853,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW3,TW,provisional_diagnostic_score_allowed,yes,493.045671039,454.9,38.1456710393,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW4,TW,provisional_diagnostic_score_allowed,yes,494.619334798,458,36.6193347983,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW5,TW,provisional_diagnostic_score_allowed,yes,496.391173198,485.59,10.8011731982,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW6,TW,provisional_diagnostic_score_allowed,yes,498.480439807,480.13,18.3504398072,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW7,TW,provisional_diagnostic_score_allowed,yes,499.957915545,464.84,35.1179155454,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW8,TW,provisional_diagnostic_score_allowed,yes,499.804524601,461.67,38.1345246008,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F0_current_fluid_sources,experimental_fluid_validation,TW9,TW,provisional_diagnostic_score_allowed,yes,499.364128492,462.49,36.8741284917,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TP1,TP,provisional_diagnostic_score_allowed,yes,465.064829553,465.81,-0.745170446685,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TP2,TP,blocked_current_fluid_registry_off_path,no,,458.52,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_3,F1_heater_only,experimental_fluid_validation,TP3,TP,provisional_diagnostic_score_allowed,yes,472.883989366,459.32,13.5639893663,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TP4,TP,provisional_diagnostic_score_allowed,yes,472.375985851,462.57,9.80598585077,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TP5,TP,provisional_diagnostic_score_allowed,yes,471.691042203,463.65,8.0410422033,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TP6,TP,provisional_diagnostic_score_allowed,yes,471.187894361,466.47,4.71789436093,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW1,TW,provisional_diagnostic_score_allowed,yes,463.656248928,455,8.65624892768,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,399.09,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_3,F1_heater_only,experimental_fluid_validation,TW11,TW,provisional_diagnostic_score_allowed,yes,464.364201792,460.55,3.81420179182,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW2,TW,provisional_diagnostic_score_allowed,yes,463.233158528,456.08,7.1531585279,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW3,TW,provisional_diagnostic_score_allowed,yes,463.064410845,454.9,8.16441084494,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW4,TW,provisional_diagnostic_score_allowed,yes,464.998493271,458,6.99849327072,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW5,TW,provisional_diagnostic_score_allowed,yes,467.114971134,485.59,-18.4750288665,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW6,TW,provisional_diagnostic_score_allowed,yes,469.495322693,480.13,-10.634677307,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW7,TW,provisional_diagnostic_score_allowed,yes,471.340950386,464.84,6.50095038559,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW8,TW,provisional_diagnostic_score_allowed,yes,470.162234602,461.67,8.4922346022,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_3,F1_heater_only,experimental_fluid_validation,TW9,TW,provisional_diagnostic_score_allowed,yes,469.755321328,462.49,7.26532132848,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TP1,TP,provisional_diagnostic_score_allowed,yes,511.546771341,481.34,30.2067713413,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TP2,TP,blocked_current_fluid_registry_off_path,no,,475.74,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TP3,TP,provisional_diagnostic_score_allowed,yes,518.010524025,475.95,42.0605240245,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TP4,TP,provisional_diagnostic_score_allowed,yes,517.449401091,478.89,38.5594010912,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TP5,TP,provisional_diagnostic_score_allowed,yes,517.751073317,479.32,38.4310733175,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TP6,TP,provisional_diagnostic_score_allowed,yes,517.190945859,481.36,35.8309458595,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW1,TW,provisional_diagnostic_score_allowed,yes,509.770731231,469.77,40.0007312313,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,409.93,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW11,TW,provisional_diagnostic_score_allowed,yes,510.580861191,476.14,34.4408611911,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW2,TW,provisional_diagnostic_score_allowed,yes,509.27349179,471.15,38.12349179,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW3,TW,provisional_diagnostic_score_allowed,yes,509.104592014,470.42,38.6845920136,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW4,TW,provisional_diagnostic_score_allowed,yes,510.699194789,474.86,35.8391947887,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW5,TW,provisional_diagnostic_score_allowed,yes,512.479855803,503.72,8.75985580306,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW6,TW,provisional_diagnostic_score_allowed,yes,514.600729786,496.76,17.8407297864,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW7,TW,provisional_diagnostic_score_allowed,yes,516.09126801,481.26,34.8312680099,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW8,TW,provisional_diagnostic_score_allowed,yes,515.835013701,477.37,38.4650137012,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F0_current_fluid_sources,experimental_fluid_validation,TW9,TW,provisional_diagnostic_score_allowed,yes,515.413453037,477.88,37.5334530368,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TP1,TP,provisional_diagnostic_score_allowed,yes,483.041994704,481.34,1.70199470362,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TP2,TP,blocked_current_fluid_registry_off_path,no,,475.74,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_4,F1_heater_only,experimental_fluid_validation,TP3,TP,provisional_diagnostic_score_allowed,yes,490.699800534,475.95,14.7498005335,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TP4,TP,provisional_diagnostic_score_allowed,yes,490.194031234,478.89,11.304031234,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TP5,TP,provisional_diagnostic_score_allowed,yes,489.527165218,479.32,10.2071652177,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TP6,TP,provisional_diagnostic_score_allowed,yes,489.025834859,481.36,7.66583485866,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW1,TW,provisional_diagnostic_score_allowed,yes,481.526132725,469.77,11.7561327251,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW10,TW,blocked_forward_v0_no_hx_shell_prediction,no,,409.93,,,,TW10 is a cooling-jacket shell surrogate; imposed-cooler forward-v0 does not emit finite active-HX shell temperature for this sensor.
salt_4,F1_heater_only,experimental_fluid_validation,TW11,TW,provisional_diagnostic_score_allowed,yes,482.242239426,476.14,6.10223942622,cooled_incline_post_hx,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW2,TW,provisional_diagnostic_score_allowed,yes,481.090753369,471.15,9.94075336882,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW3,TW,provisional_diagnostic_score_allowed,yes,480.933525638,470.42,10.5135256375,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW4,TW,provisional_diagnostic_score_allowed,yes,482.826823828,474.86,7.96682382848,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW5,TW,provisional_diagnostic_score_allowed,yes,484.891069299,503.72,-18.8289307012,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW6,TW,provisional_diagnostic_score_allowed,yes,487.244179905,496.76,-9.51582009478,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW7,TW,provisional_diagnostic_score_allowed,yes,489.042506203,481.26,7.78250620292,left_lower_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW8,TW,provisional_diagnostic_score_allowed,yes,487.883761786,477.37,10.5137617856,left_upper_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_4,F1_heater_only,experimental_fluid_validation,TW9,TW,provisional_diagnostic_score_allowed,yes,487.495846536,477.88,9.61584653601,cooled_incline_pre_hx,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TP3,TP,provisional_diagnostic_score_allowed,yes,487.692518191,452.688382966,35.0041352251,left_lower_vertical,0,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TP4,TP,provisional_diagnostic_score_allowed,yes,487.122817147,454.936553723,32.186263424,left_lower_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TP5,TP,provisional_diagnostic_score_allowed,yes,487.64319305,455.854873831,31.7883192197,test_section,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TP6,TP,provisional_diagnostic_score_allowed,yes,487.073704449,457.150677685,29.9230267647,left_upper_vertical,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TP1,TP,provisional_diagnostic_score_allowed,yes,481.35000392,456.233977977,25.1160259427,top_horizontal_exit,1,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TP2,TP,blocked_current_fluid_registry_off_path,no,,451.293195323,,,,Current Fluid provisional TP2 x coordinate is off the current 1D path; native CFD TP2 and notes bound it to the right-downcomer/bottom-horizontal junction.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW1,TW,provisional_diagnostic_score_allowed,yes,479.749441771,472.918101599,6.83134017204,right_vertical,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW2,TW,provisional_diagnostic_score_allowed,yes,479.268212668,468.504475767,10.763736901,right_vertical,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW3,TW,provisional_diagnostic_score_allowed,yes,479.075910549,446.558894775,32.517015774,right_vertical,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW4,TW,provisional_diagnostic_score_allowed,yes,480.640994803,447.363955366,33.2770394368,heated_incline,0.25,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW5,TW,provisional_diagnostic_score_allowed,yes,482.416480911,447.805971668,34.6105092427,heated_incline,0.5,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
salt_2,F0_current_fluid_sources,cfd_sensor_reference,TW6,TW,provisional_diagnostic_score_allowed,yes,484.490614282,448.478722712,36.01189157,heated_incline,0.75,No blocker for provisional diagnostic score; thesis-grade coordinate claim still blocked by provisional registry status.
